ll	605100
cr	600130
, 	592396
eb	587670
lh	583646
tw	582053
om	578559
ap	578410
su	572924
us	570810
iw	570085
tb	567923
mo	566358
ow	562896
,e	562481
pa	561522
if	558486
ru	556281
be	546297
gs	545083
ng	544502
ga	542084
op	538772
ab	529536
rf	528841
cl	527989
dl	527551
og	527211
ya	521700
oy	517022
ip	514500
po	514428
nm	513058
go	512642
hl	508156
np	506961
rm	505898
fi	504744
sf	502732
hd	498912
ps	498474
gr	496125
t.	494952
gn	494752
ig	493695
,d	493360
ld	491666
ys	486642
dd	486009
hc	483256
rg	481959
hu	477944
im	476617
bt	475498
fs	475489
wh	465814
fn	462780
gi	462675
yr	461840
uh	458790
ib	455797
mn	454317
 .	452311
ob	452059
yt	451195
ve	450682
t,	450505
vo	445046
yn	440318
yo	439699
dc	437169
cd	429052
sm	428029
ry	427679
mr	423836
sp	421065
pn	419989
ny	417865
hw	417201
ul	411270
dh	409800
nw	402079
uy	398964
,t	396368
wi	395105
pr	392417
fu	389623
pl	388171
lu	386723
wa	381820
fr	375121
nb	374836
va	372493
cu	366458
 '	363640
tk	363158
bn	357563
sg	357151
wd	356326
ty	354379
rp	351033
hm	350787
hp	350301
bo	346711
lc	346628
fo	344430
ch	343395
 ,	342806
bi	334285
wo	333514
yd	333398
sy	333282
du	329450
lf	328894
a,	325370
sw	323843
mh	323413
.t	322667
vt	322090
dm	320978
ws	319160
vi	317253
tv	315367
e.	315100
fl	314128
j 	313163
yc	310469
bs	309596
a.	308914
i.	306713
e,	306692
ug	306204
mc	304549
ud	304104
bh	303825
ba	299506
bd	299219
rb	297784
cc	297327
lg	295820
rw	294546
cg	293448
yi	292530
i,	291565
o.	291489
ml	291387
dg	290922
gh	289874
r.	286749
wr	285845
fd	283491
nv	283040
s.	282858
yh	280598
uc	280065
hg	278896
hy	276885
yl	274204
wt	273154
r,	272063
hf	272053
.i	268878
ov	268068
hb	266024
cf	264347
ym	263950
o,	260327
uu	260052
.r	255598
'e	253977
vn	253756
lm	251952
av	251350
sv	250667
pu	250112
.a	247024
gd	246872
iv	246658
um	246514
gl	243967
sb	243841
df	242690
uf	242373
ko	241532
vs	236433
,i	233901
s,	228235
l.	228008
md	227919
lp	224264
ub	222944
rv	222680
br	221766
dp	221461
pd	216574
,a	215716
gu	214265
wn	214191
sk	212917
n.	211771
l,	211613
fh	209878
bu	209838
pc	209636
.s	209022
'o	203338
ke	203160
lw	202235
kt	202226
n,	200450
lb	200178
ka	200158
dv	197352
,r	195897
fm	194717
cb	191198
my	190954
'a	190153
yu	189552
,o	188945
t'	186924
dw	185737
mf	185034
ly	184784
0 	184656
cm	184324
h.	183344
kn	181895
mu	181779
,s	181339
' 	179828
ek	178000
gg	177323
bg	177227
gm	175137
.o	174512
gf	173677
gc	170398
fc	169648
kh	169079
dy	169045
 -	168821
cy	168757
 0	168498
hv	168420
vh	166528
mm	166073
.n	166005
uw	165096
.u	164566
yw	163916
gp	163720
ph	162620
,c	162116
 1	161646
 j	161608
ki	159833
-e	159581
,u	158562
lv	157888
ks	156188
h,	155361
up	153821
db	153504
cp	151360
yf	151115
m.	149113
fy	149094
m,	148633
.d	144651
pf	144397
,n	143087
ok	141189
1 	140844
yg	139859
yp	138496
yv	138215
.l	137913
xi	137807
mg	137373
c.	136608
d.	136550
,l	134308
wl	133206
e'	131805
'i	131051
- 	128601
o'	128127
uv	126958
kr	126644
c,	125852
vr	121357
 2	120845
d,	120735
9 	120197
ex	119666
.c	119389
.m	118806
a'	118450
gw	118404
bl	118348
.h	117760
i'	117248
xt	116023
u,	115162
.w	114989
pm	113896
vl	113556
bm	113509
fp	112622
mw	110282
gb	110110
2 	109114
ck	108662
u.	108137
ff	108075
gy	106987
bw	106926
bc	106803
'n	106536
bf	105343
vd	105215
vp	104232
dk	103789
ku	103648
qe	103463
bk	100868
mb	99903
qt	99842
cw	99430
p.	98472
fb	98152
pg	97854
nk	96221
g.	95977
kl	95077
't	94905
x 	94726
wu	94163
'r	93871
kd	93759
w.	93746
vm	92473
,m	91706
'h	91656
w,	91019
vu	90797
yy	90525
f.	90037
p,	89772
wc	89635
0a	89095
py	88990
mp	88896
h'	88677
f,	88538
ax	88221
e-	88084
fw	87970
mv	87942
ww	87572
g,	87261
 z	87197
i9	87156
e0	85768
z 	85630
n'	85161
wf	85160
by	84928
fg	84785
xs	84579
b.	83344
ox	83141
wp	82616
pp	81712
pw	80747
d'	79796
bb	79455
b,	77805
0e	77256
ak	76919
0o	76466
-t	76378
xl	75973
-r	75732
xe	75562
 5	75041
 q	75029
wg	74194
's	74172
wm	73839
r'	73658
nx	72437
js	71112
'l	70639
i0	70043
hk	70037
s'	68877
'u	68690
t1	68651
n0	68492
0n	68411
ik	68296
1e	67768
o0	66991
yb	66783
a-	66259
,p	66108
 4	66086
t0	66007
ej	65670
vc	64648
e1	64435
rk	64433
vb	63633
aj	63500
a1	62156
tj	62153
t-	62003
,w	61808
.p	61696
tx	61695
qi	61233
yk	60882
o-	60628
pb	60381
0t	60371
r-	59780
cv	59778
0h	59753
s-	59272
lk	59257
a0	59101
rx	59055
u'	58951
-i	58930
n1	58502
;e	58434
 3	58255
vf	58252
gv	57438
0r	57420
y.	57409
wb	57264
.v	56844
 9	56831
bp	56649
y,	56594
kf	56534
e9	56470
h-	56395
vw	56159
l'	56088
n-	55828
-n	55477
i-	55129
1a	54803
kc	54240
je	53869
-a	53851
; 	53373
.f	53161
/ 	53053
5 	52988
.y	52755
zo	52716
l-	52590
xn	52021
0i	51764
,v	51569
hx	51497
fv	51254
-s	51079
-d	50426
r0	50072
-l	50014
 6	49927
ji	49858
a9	49769
wy	49752
ij	49706
0d	49673
,h	49663
o1	48968
1o	48195
'd	48151
 x	47956
kw	47807
 /	47683
,g	47604
o9	47479
vg	47255
v.	47255
r1	47233
 7	46614
kp	46103
nj	45356
k,	45002
w'	44929
.'	44898
t;	44874
km	44868
eq	44357
0s	43527
.g	43351
s0	43235
ix	42988
1i	42921
10	42800
oj	42670
4 	42461
v,	42403
1t	42188
-o	42165
k.	41996
bv	41908
uk	41856
n9	41734
sx	41658
tq	41502
xd	41306
t2	40965
jn	40949
h0	40552
,k	40450
 8	40116
9e	39947
00	39847
,y	39788
a2	39259
lx	39056
9a	38989
9t	38444
i1	38273
vy	38203
,f	37906
/e	37679
'c	37590
'b	36968
3 	36965
t/	36818
ez	36460
90	36365
tz	36362
.k	36181
1s	36100
2.	35883
za	35844
kb	35807
h1	35630
0l	34998
xo	34973
.b	34743
1n	34558
0u	34263
t9	34164
-c	33933
aq	33770
..	32830
'p	32632
xr	32565
l0	32546
fk	32488
ky	32160
u-	32038
oq	31972
c'	31816
'm	31712
xa	31682
d-	31625
ja	31544
2,	31512
q 	31473
e2	31355
jt	30795
-m	30455
8 	30438
gz	30414
,b	30124
hj	30035
y'	29677
2e	29668
qk	29432
pv	29195
f-	29152
1r	29023
e;	28698
1h	28694
0m	28638
m'	28583
s;	28556
1.	28537
'g	28518
i;	28440
kg	28357
s1	27986
-u	27832
1,	27742
2a	27568
o2	27474
dx	27441
r9	27435
rj	27136
d0	27094
9i	27055
;a	27041
 ;	26993
,'	26563
'w	26563
xm	26537
g'	26188
7 	26170
a;	26128
;t	26124
r;	26061
2o	26019
0f	25945
n;	25929
wv	25893
20	25752
0c	25726
n2	25488
gk	25387
iq	25324
m-	25300
vv	25189
mx	25158
6 	25137
/a	24915
5a	24912
kk	24765
'f	24722
9o	24670
-p	24380
c-	24269
w-	24102
nq	24076
y-	24071
e5	23684
r2	23597
zt	23442
h9	23358
9s	23342
mk	23328
-h	23274
u1	23022
'y	22941
sj	22924
.,	22739
t5	22687
zs	22593
l1	22438
9n	22407
o;	22234
9h	22199
i/	22185
1m	22132
nz	22065
l;	21589
sq	21492
3a	21460
p-	21331
i2	21331
zh	21300
;d	21254
t3	21124
40	21090
o5	21066
l9	20981
e/	20962
c0	20935
o/	20703
dj	20668
a5	20661
a3	20556
-k	20442
;r	20425
u0	20346
zi	20294
kv	20290
3e	20228
hq	20195
9c	20165
e3	20140
0p	20048
/t	19972
b'	19904
a/	19864
lj	19742
t4	19723
;i	19660
1l	19613
2i	19599
s9	19508
f'	19381
d1	19269
5e	19256
9r	19248
h;	19193
5o	19143
1d	19121
p'	19091
--	19018
e4	18999
'v	18992
hz	18984
ze	18945
a4	18890
5n	18838
m0	18739
2n	18676
r/	18599
f1	18577
1u	18517
oz	18415
wk	18366
;s	18323
4a	18244
o4	18145
,,	18062
-g	18050
1c	17886
n5	17867
o3	17818
0w	17778
rq	17770
h2	17350
9.	17310
az	17238
9l	17236
2t	17233
-f	17113
/s	17085
jo	16994
u2	16976
ux	16935
5r	16761
3o	16716
k'	16586
xc	16551
;o	16513
,1	16439
-w	16338
g-	16249
/i	16143
s/	16141
yx	16106
yj	16069
zn	15987
7a	15940
m1	15925
c9	15768
4e	15740
f0	15735
50	15691
pk	15629
;n	15619
e8	15585
1w	15535
/r	15455
1p	15443
4o	15407
3i	15404
e7	15376
u9	15299
b-	15212
mz	15199
gx	15168
,.	15137
n/	15115
8a	14999
2r	14954
n4	14938
6a	14853
m;	14624
/n	14576
n3	14530
/o	14493
d;	14453
qc	14432
b1	14415
0y	14366
l/	14334
uj	14175
y0	14076
s2	14042
qa	13990
5i	13971
rz	13929
h/	13906
cq	13843
0b	13831
n7	13756
;l	13749
4i	13725
y1	13711
iz	13703
5t	13688
7e	13636
d9	13568
j.	13547
n8	13536
''	13427
g0	13209
o7	13162
/l	13132
j,	13122
e6	13095
9m	13087
a7	13083
2h	13076
1f	13061
3n	13018
lq	12987
fx	12940
-v	12928
jd	12927
0.	12923
9d	12897
;u	12765
'k	12762
;p	12734
g1	12720
,0	12700
7o	12616
6e	12609
i3	12592
30	12582
.0	12497
xu	12468
i4	12438
sz	12399
2s	12339
;m	12296
s5	12227
/d	12138
b2	12114
8e	12113
c1	12077
b0	12044
cx	12010
h4	11958
o8	11908
3t	11842
px	11833
5h	11826
/u	11800
a8	11788
12	11771
h5	11767
0g	11693
.x	11634
9p	11498
mj	11464
6o	11452
i7	11403
t8	11371
qm	11360
h3	11327
8o	11228
n6	11168
jl	11164
r5	11137
11	11127
3r	11119
jm	11079
4n	11043
4t	11036
9u	11015
5s	10965
o6	10898
t7	10879
uq	10867
xh	10853
zf	10788
/w	10754
2m	10748
fj	10742
i8	10730
1b	10708
7n	10693
5l	10652
;w	10616
t6	10579
r4	10576
i5	10573
a6	10544
dq	10473
p0	10460
r3	10457
qn	10456
6n	10434
;c	10430
-b	10369
7r	10335
,x	10281
8n	10250
bx	10205
2l	10178
-y	10106
m9	10100
lz	10093
zr	10060
.j	10028
-0	10020
/h	9962
m/	9931
d2	9870
7i	9860
bz	9830
3h	9826
xf	9815
7t	9794
wj	9793
gj	9789
d/	9788
4r	9775
8t	9774
u;	9755
f2	9724
g9	9622
9w	9574
2d	9523
cz	9511
v'	9485
fz	9403
w1	9388
/c	9374
01	9247
yq	9228
6i	9190
cj	9177
4m	9157
4h	9122
'x	9101
m2	9086
c;	9067
3m	9057
0v	9051
2u	9037
5m	9000
p/	8998
/m	8995
jc	8987
dz	8969
;h	8951
1-	8950
s4	8866
s3	8815
5d	8798
7s	8792
3s	8770
v1	8756
1y	8738
p1	8675
9,	8660
w;	8647
c/	8640
l2	8590
6t	8572
5f	8572
2p	8431
2c	8418
8i	8402
d5	8370
7h	8362
9f	8309
6h	8227
jy	8180
w0	8170
vk	8152
k-	8137
jb	8102
5c	8099
60	8003
zd	7998
-.	7975
22	7961
z.	7957
3d	7931
.1	7910
8r	7894
4u	7871
8h	7843
-,	7822
4s	7757
xw	7754
zl	7746
u/	7713
9b	7663
70	7653
jr	7652
6r	7643
w/	7634
zb	7602
jp	7479
80	7479
p;	7455
xp	7410
.-	7379
z,	7376
2-	7361
91	7354
f4	7321
19	7317
5u	7272
r7	7262
zc	7204
h7	7199
r8	7199
9y	7184
qs	7174
3l	7150
2f	7108
v-	7088
4.	7085
02	7077
,-	7066
vx	7049
b9	7048
8s	7036
15	6998
wx	6978
h6	6877
qy	6853
s8	6841
4,	6826
x.	6821
g/	6815
qo	6802
h8	6778
7l	6751
1g	6750
xy	6714
g;	6699
6s	6652
u5	6598
s7	6592
i6	6538
4d	6523
/y	6482
u3	6480
zw	6475
f;	6446
bj	6402
99	6352
09	6328
b/	6314
fq	6292
b;	6265
4l	6255
= 	6232
3.	6225
u4	6219
l5	6218
,j	6211
f/	6199
3p	6145
r6	6135
d3	6134
21	6113
zu	6066
d4	6060
 =	6049
v0	6042
1v	6038
0,	6010
p9	6000
qr	5900
f5	5889
2b	5877
zp	5854
/p	5849
gq	5848
k0	5831
5p	5822
9g	5821
y9	5818
f9	5804
3c	5748
x,	5716
3u	5714
s6	5708
7m	5651
4p	5643
c2	5637
2w	5622
zm	5574
v2	5535
7d	5497
;0	5488
uz	5448
v9	5428
l3	5387
l4	5370
ql	5360
4c	5330
f3	5323
8l	5316
;v	5294
6d	5294
3f	5227
8d	5222
g2	5217
4f	5217
6l	5216
;g	5188
49	5164
.9	5159
7c	5152
y5	5062
;y	5051
ju	5033
jw	4987
05	4987
.2	4944
kx	4921
k1	4862
8m	4849
6m	4836
8u	4824
1'	4764
14	4726
8c	4715
'j	4680
92	4651
7u	4641
l7	4616
/f	4613
;f	4594
xg	4542
qp	4533
jh	4484
y2	4454
/v	4452
13	4446
l8	4411
/.	4405
0'	4360
mq	4353
5.	4351
95	4312
0-	4296
y;	4272
xb	4255
pj	4248
zg	4239
kj	4239
wq	4237
18	4216
.;	4209
'.	4202
2y	4197
6u	4195
x0	4181
5w	4179
9-	4177
xv	4161
d7	4156
',	4152
,9	4141
6c	4086
29	4056
7p	4054
,5	4053
d8	4040
17	4030
1k	4006
o=	3995
v4	3974
2g	3973
3w	3960
pz	3957
4b	3945
qh	3942
;.	3928
9k	3920
-1	3904
45	3900
vz	3898
g5	3892
vj	3882
/g	3852
5g	3838
k9	3834
5b	3834
m3	3826
/k	3822
5y	3821
yz	3819
-2	3816
3b	3771
;'	3740
16	3733
k/	3719
.5	3677
7f	3670
y/	3669
;b	3666
m5	3654
4w	3652
8f	3651
32	3641
-'	3637
9'	3618
9v	3609
d6	3585
04	3585
03	3581
u7	3569
jf	3555
j'	3555
0k	3553
w9	3544
v;	3528
6p	3520
=a	3492
l6	3490
p2	3474
8p	3463
b3	3452
u8	3415
25	3415
31	3415
e=	3390
g4	3363
7.	3358
6f	3357
k;	3347
'-	3303
g3	3281
0x	3279
v3	3269
3y	3257
bq	3241
1;	3226
qz	3218
.3	3216
93	3206
94	3203
,2	3195
,z	3195
7w	3192
q.	3181
8.	3169
c3	3168
/b	3163
;k	3151
m4	3145
8w	3140
6.	3111
41	3108
51	3104
.z	3088
08	3082
23	3082
/0	3080
u6	3077
'0	3041
=e	3010
v5	3005
c4	3001
q,	2990
39	2986
,8	2971
.4	2958
f6	2942
4y	2917
v/	2909
w2	2906
3g	2894
2;	2892
/,	2891
81	2884
./	2881
55	2866
7b	2847
42	2830
y3	2819
-9	2788
y4	2786
24	2785
zy	2780
98	2780
f8	2775
97	2760
6w	2759
m7	2752
vq	2724
,4	2721
/'	2720
c5	2716
89	2715
pq	2714
44	2701
96	2686
59	2661
,7	2640
,q	2636
t=	2626
zv	2624
7y	2607
3,	2597
07	2596
.8	2593
,6	2581
i=	2568
8b	2555
xz	2550
f7	2544
06	2535
.q	2533
4g	2528
m8	2515
,3	2514
;1	2511
-5	2492
79	2469
g7	2462
71	2457
a=	2450
wz	2446
y8	2443
69	2434
35	2390
0q	2390
7g	2378
y7	2374
28	2361
c8	2359
6b	2352
w4	2344
.7	2340
61	2339
1x	2327
m6	2308
c7	2308
.6	2290
b5	2281
2/	2279
5,	2271
p3	2264
=o	2263
n=	2255
2v	2251
qd	2242
=n	2241
8g	2238
j-	2235
=t	2231
1j	2203
z'	2181
;,	2178
5v	2162
34	2159
g8	2159
y6	2144
kq	2133
27	2133
33	2124
=r	2118
'9	2105
26	2084
p4	2076
8y	2049
p5	2049
k2	2030
6g	2027
b4	2024
b7	2013
zk	1980
0/	1976
jg	1971
x'	1969
;2	1965
r=	1959
=i	1954
c6	1950
48	1943
g6	1939
0j	1932
1/	1921
52	1921
-3	1904
s=	1901
5-	1887
43	1866
88	1866
46	1862
4-	1858
8,	1856
=s	1852
47	1830
z-	1814
x-	1808
82	1796
v6	1782
qu	1772
//	1771
qf	1751
'1	1750
7v	1750
/2	1748
3v	1739
v7	1731
6y	1729
kz	1719
2k	1684
62	1670
-4	1667
53	1664
=0	1656
xx	1647
b8	1645
-7	1645
7,	1640
3-	1636
qw	1603
h=	1593
w3	1589
54	1588
6,	1582
v8	1580
-x	1557
qb	1547
-6	1547
l=	1533
0;	1519
4k	1513
j;	1510
;5	1505
36	1503
w5	1502
72	1494
38	1494
4v	1482
b6	1466
'q	1465
85	1451
75	1448
-8	1442
37	1440
d=	1439
57	1418
56	1412
=l	1409
,;	1407
;3	1402
p8	1396
2'	1393
k3	1392
z1	1391
58	1378
/1	1370
65	1367
=d	1342
p7	1333
83	1319
77	1308
9x	1303
;4	1299
zz	1278
9;	1276
;;	1270
xk	1259
68	1247
78	1236
9/	1228
z0	1222
;-	1216
x1	1212
-j	1207
2x	1201
87	1200
x9	1199
,/	1197
=c	1194
;9	1194
8v	1185
;x	1181
jj	1175
k5	1169
9j	1168
jv	1167
=u	1157
84	1157
zx	1156
67	1146
73	1134
p6	1129
/-	1119
86	1119
6v	1115
66	1104
'z	1096
=h	1093
8-	1078
63	1075
c=	1066
'2	1062
6-	1061
3k	1060
-z	1060
k4	1053
0z	1053
j1	1046
=m	1034
w7	1033
j0	1026
64	1025
-;	1023
5x	1019
x2	1016
/5	1006
74	1006
/;	997
k7	985
5k	982
w8	945
7-	941
=.	940
7k	936
9=	933
=p	930
z9	930
j/	920
4/	916
jk	914
76	906
;j	904
x5	904
-q	887
qg	865
w6	857
3'	850
u=	843
k8	832
3x	832
'5	822
;8	815
/j	806
-/	787
g=	782
8'	780
m=	779
5/	771
8k	769
2j	756
3;	747
1z	744
==	744
/9	735
x/	733
5'	729
4;	725
f=	716
/x	714
7x	713
=b	697
4'	696
6k	692
x3	687
,=	687
/6	683
'4	680
=f	664
7'	659
8x	659
;6	657
'8	655
=,	655
qv	654
;7	651
'3	647
6x	647
0=	644
k6	636
3/	630
j9	628
1q	628
4x	624
p=	624
.=	620
=g	613
3j	607
/7	603
5;	591
x7	590
x4	586
q0	586
/4	585
zj	584
1=	583
jz	581
'/	575
7;	572
=w	569
'7	563
z2	563
z;	552
x6	541
9z	540
x8	539
6'	538
j2	535
q'	525
/3	524
'6	524
8;	514
5j	513
y=	512
2z	506
q-	499
x;	482
4j	478
9q	477
6/	473
=2	466
=1	466
8j	466
/8	456
7j	456
6;	451
b=	447
xj	447
8/	445
=v	441
=9	427
5z	422
-=	421
z/	419
7/	417
';	415
2q	414
=y	402
=-	396
2=	396
xq	390
6j	388
/z	387
qq	377
v=	370
/=	370
=5	351
k=	350
4=	346
5q	346
4z	339
;q	326
=x	319
;=	303
=8	293
/q	288
q9	287
3q	283
;/	273
4q	272
7q	271
;z	269
=/	269
=k	257
=3	250
q;	249
3z	247
6z	245
z3	238
=4	237
z7	235
jx	235
w=	234
8q	229
8z	216
q1	212
z4	208
6q	202
3=	201
z6	200
=6	200
zq	197
5=	188
z8	179
x=	177
z5	177
q/	174
j3	170
='	163
=7	160
7z	156
j7	148
jq	148
qx	134
=j	132
qj	131
8=	130
'=	129
j4	113
j6	112
=;	111
j5	107
6=	104
q2	100
=z	99
7=	97
j8	92
z=	85
=q	67
q3	59
q=	45
q4	44
q7	42
j=	40
q8	26
q6	25
q5	24
