aw	198731
20	196111
jo	195950
dd	195680
 -	195420
iz	191302
sk	188894
kn	187508
 q	186466
gl	182751
vo	180217
1 	179874
hu	176610
sl	175814
tc	168596
sm	168458
dy	168246
sy	167360
ze	165677
nv	165290
e'	164363
g.	158928
/ 	158362
eb	157025
xt	154985
oe	148454
l,	147441
g,	145486
ws	143437
l.	143396
hy	136241
i'	134424
eq	134063
lf	133688
e-	132958
bs	132307
je	132066
x 	130428
oy	129973
rf	129553
 4	128781
m.	127847
lp	127487
yi	126235
0.	125319
 3	122265
5 	122238
.'	117309
10	116216
sn	113570
dl	112972
rp	112932
cy	110370
wr	107960
ek	107768
b 	107368
sw	103154
01	100355
gg	99848
h,	96797
tm	95503
19	94718
0,	93742
lv	92587
ja	91033
h.	90724
o,	90683
u'	90576
'r	89787
m,	89597
dg	89160
lk	88015
2 	87835
dn	87788
xi	87649
eh	86694
,'	84796
a,	84171
lm	83892
cs	83530
a.	82444
ka	82084
'm	82055
k.	81377
rb	81184
o.	80258
xa	80010
hn	78587
gy	77811
s;	77312
7 	76558
k,	76306
dv	76061
 5	74971
t-	74857
n-	74622
yt	74584
xc	74335
y'	73916
yp	73703
ix	73615
 7	72894
yl	69795
eu	68749
ax	68075
p.	67992
nm	67640
-s	66949
3 	66339
xe	65881
az	65820
ym	64946
'v	64786
'l	64156
r-	63265
e;	63250
ya	63121
4 	62619
ox	62480
oh	62293
-t	62033
50	61961
za	61899
hs	61887
uf	60107
d-	59074
ah	57996
hl	57938
zi	57834
uy	57014
lw	55186
s0	54442
8 	54040
sf	54026
pm	53971
15	52498
kl	52288
'i	51946
6 	51800
30	51682
rw	51146
w.	50927
12	50847
w,	50820
o-	50768
c.	50340
r'	50287
 6	49968
-c	49511
py	48202
nj	47752
tn	47742
dm	47053
p,	46741
 8	46560
'd	46082
 .	45941
lc	45591
11	45304
s/	45268
bb	44588
l-	44472
e/	44471
9a	43622
-o	43525
-b	43186
oj	42818
u.	42739
yn	41821
s-	41815
 z	41455
wl	41337
gt	41250
ko	40437
e0	40071
lr	39876
-f	39610
-p	39469
16	38972
sd	38967
y-	38609
iq	38368
yb	37929
iu	37834
d'	37680
rh	37511
tf	37315
-a	37078
ky	36771
fy	36738
yc	36059
1.	35948
-d	35626
f.	35267
'w	35042
t/	34722
9 	34531
18	34452
99	34382
bt	34356
,0	34268
bj	34208
40	33946
zo	33415
aj	33386
ae	33239
s'	33095
-r	33090
17	33079
-m	32793
sb	32699
-l	32167
14	32118
lb	31962
v 	31530
2.	31467
e1	31418
dw	30886
.0	30861
nh	30637
25	30431
'a	30307
13	30226
s1	30193
-1	30064
9t	29882
--	29869
60	29607
f-	29371
t;	29033
hm	28993
n;	28963
9i	28883
c,	28680
d;	28435
yw	28225
9s	28123
80	27983
05	27963
uk	27838
f,	27772
-i	27682
 x	27637
h-	27632
sq	26963
pd	26911
z 	26430
tp	26274
90	25975
1,	25836
t0	25536
mc	25285
fs	25087
5.	25066
91	24826
-e	24696
tb	24218
nr	24214
-w	24212
 0	24136
3.	23989
41	23928
.s	23865
a'	23853
d/	23778
yd	23721
i-	23257
.c	23116
nb	23023
mr	23009
-h	22484
g-	22439
= 	22293
yr	22101
0-	22056
5,	21855
t1	21800
70	21686
4.	21443
np	21439
dc	21427
mf	21316
98	21214
ez	20856
y;	20589
ku	20427
i,	20339
n/	20305
n0	20255
sr	20103
uo	20030
l'	19957
zz	19905
45	19856
2,	19812
ii	19713
gm	19582
a-	19537
o'	19436
mn	19356
 =	19219
db	19215
-y	19154
r;	19051
bm	19014
pc	19013
b.	18820
92	18768
i.	18750
d0	18725
9o	18667
95	18650
'c	18635
-2	18628
r/	18591
24	18571
y/	18474
'h	18467
'b	18441
hb	18315
 /	18301
9w	18245
nw	18103
.,	17977
u,	17955
vy	17771
9c	17739
6.	17701
-u	17591
aa	17581
97	17477
wt	17323
7.	17309
0s	17254
tv	17218
ml	17137
dj	17131
96	17056
y0	17032
oz	16980
r0	16818
hw	16686
hd	16579
ln	16503
3,	16364
9p	16169
lg	16039
.5	15988
k-	15980
42	15971
bc	15779
ux	15630
94	15480
4,	15456
55	15387
p-	15302
wd	15276
21	15208
9b	15140
9.	15061
ji	14960
9e	14952
22	14912
-g	14911
35	14870
df	14614
'p	14501
9f	14485
6,	14458
xu	14451
8.	14416
'o	14402
 ,	14241
ww	14240
.1	14204
a0	14187
9m	14137
dh	14132
td	14067
g;	13613
kr	13579
93	13554
dt	13525
y1	13493
'f	13460
bv	13289
2-	13179
9n	13169
7,	13158
.2	13140
/'	13111
dp	13059
x.	12971
g'	12952
23	12791
8,	12696
5-	12695
x,	12551
nz	12459
uz	12454
zy	12440
0;	12387
m-	12345
n1	12331
31	12326
pg	12283
g/	12280
m'	12279
kf	12275
xh	12048
08	12018
.m	11999
9,	11995
75	11840
44	11777
uv	11770
kt	11748
b,	11720
'n	11694
w-	11605
k'	11582
02	11540
43	11518
cq	11443
cn	11248
28	11228
cd	11204
kg	11202
d1	11196
tz	11163
1-	11082
88	10834
ao	10766
09	10690
26	10680
l0	10597
27	10583
3-	10427
32	10386
9l	10289
4-	10251
'e	10222
r1	10160
-3	10152
9d	10123
65	10122
cm	10122
pf	10118
tg	10064
vs	10046
c0	10036
kh	10015
m/	9962
9r	9953
..	9892
.t	9847
x-	9836
hc	9712
1'	9705
m0	9684
sg	9679
h'	9675
v.	9672
wy	9646
36	9617
l/	9597
29	9593
'g	9585
1;	9539
l;	9526
85	9422
.3	9381
-n	9363
04	9356
.i	9222
xy	9188
/o	9152
07	9139
/s	9111
1/	9105
mt	9063
aq	9003
'y	8998
48	8912
;1	8893
ej	8879
cp	8852
g0	8822
yu	8806
.9	8776
06	8717
9h	8675
6-	8602
kw	8598
03	8595
gb	8574
p;	8554
hp	8446
.e	8356
nq	8339
33	8188
g1	8170
km	8143
.a	7967
-4	7957
kp	7953
.4	7949
gp	7906
o;	7884
/1	7853
47	7793
m;	7770
46	7728
vu	7643
2;	7628
'.	7607
kb	7582
a;	7573
p'	7398
49	7338
8-	7310
wb	7210
o/	7175
fc	7158
;3	7158
c-	7141
.g	7130
yg	7047
/2	7028
0t	7022
0m	6999
34	6941
-5	6896
1s	6870
mw	6845
;0	6768
pb	6759
sv	6758
l1	6749
wc	6716
h0	6675
.8	6671
.6	6599
b-	6554
k/	6526
7-	6492
.7	6481
h/	6476
ih	6469
9u	6453
38	6422
p0	6401
nx	6363
cb	6333
c'	6291
87	6288
h;	6279
86	6277
gd	6246
yf	6232
37	6186
o0	6133
/c	6125
64	6100
zl	6089
o1	6058
-k	6051
k0	6031
hf	6027
xo	6024
9g	6014
//	6010
-0	6000
k;	5964
q 	5934
iy	5932
wf	5927
9-	5918
51	5888
89	5867
h1	5841
39	5826
 ;	5802
i0	5686
52	5653
72	5586
m1	5584
b0	5503
bd	5489
0/	5487
a/	5463
j 	5433
3;	5405
-8	5355
-v	5337
gf	5329
84	5325
56	5297
zu	5260
wk	5240
',	5229
;2	5224
77	5192
-6	5183
k1	5147
81	5146
w'	5134
mg	5116
ij	5111
4;	5110
83	5071
vd	5061
54	5044
76	5035
66	4992
pn	4980
2n	4962
md	4946
53	4940
cg	4940
yz	4904
82	4862
p/	4850
/p	4831
lh	4831
68	4831
62	4828
61	4811
w/	4809
59	4798
78	4795
/d	4754
58	4750
z,	4738
-7	4730
.o	4725
kd	4706
9j	4656
5t	4650
w0	4639
5;	4612
a1	4599
'u	4592
/m	4561
.d	4557
j.	4551
wm	4534
74	4533
57	4531
/a	4490
67	4485
cf	4484
71	4447
8t	4430
9v	4415
4t	4403
v,	4373
3r	4364
w;	4364
p1	4348
/t	4347
bp	4347
79	4342
73	4326
bn	4315
63	4291
6;	4282
/0	4269
/w	4204
69	4201
/h	4187
7t	4172
pk	4161
uh	4141
xb	4133
vr	4090
f0	4065
gw	4064
f'	3983
hh	3924
3d	3915
-9	3889
w1	3881
u-	3880
pw	3868
.w	3856
,5	3841
fm	3812
'j	3752
9y	3744
vp	3715
;4	3713
f/	3671
8;	3668
u/	3663
mh	3651
'0	3614
z.	3593
7;	3561
/b	3546
.b	3520
xs	3510
fp	3508
9;	3481
6t	3462
9'	3449
uu	3448
bh	3448
-q	3447
rq	3397
hg	3378
xx	3370
.h	3359
;5	3339
u1	3296
wp	3291
/f	3246
cv	3240
0k	3201
/r	3198
iw	3193
0p	3189
kk	3160
fb	3149
x1	3146
.p	3141
,.	3136
c/	3123
.n	3092
x0	3074
jr	3073
9k	3063
fn	2996
/l	2992
yh	2912
4/	2895
/4	2860
-.	2842
pv	2839
''	2827
bf	2806
dk	2789
-j	2784
f;	2783
xl	2781
b'	2765
,s	2754
/e	2750
/i	2725
2/	2705
gc	2664
0a	2643
f1	2634
tk	2628
fg	2585
==	2559
'k	2558
rz	2549
5m	2542
mk	2541
hz	2533
bg	2523
vc	2506
3/	2499
,2	2488
c1	2488
xf	2475
dq	2472
2t	2459
z-	2428
.l	2415
5/	2406
2d	2406
tx	2401
0=	2380
fd	2366
c;	2347
/3	2326
bw	2305
/g	2295
b/	2265
x'	2249
vl	2245
9x	2243
0c	2229
9/	2225
.r	2199
s3	2199
,1	2188
.j	2180
fw	2173
yv	2172
v-	2141
,3	2135
;t	2128
s2	2118
mv	2095
e9	2091
js	2089
1t	2061
kc	2055
;i	2045
yk	2041
i/	2021
,,	2012
zh	2010
=1	2005
v0	1999
/n	1997
s4	1985
sj	1971
lz	1969
o2	1950
hk	1937
uj	1928
rj	1926
cw	1925
.f	1903
vv	1898
2m	1865
hv	1850
cz	1834
s9	1826
hq	1815
xm	1810
.k	1806
.y	1797
.u	1796
vm	1791
3t	1788
jp	1782
,i	1776
oq	1774
wu	1752
qa	1748
i;	1737
rx	1737
/.	1718
qi	1716
,4	1713
2s	1711
./	1709
uw	1707
2a	1680
0g	1658
q.	1654
4k	1641
5k	1634
,t	1622
sz	1601
e2	1597
b1	1584
u0	1567
ql	1565
px	1551
7a	1549
gk	1543
u;	1538
1a	1538
dx	1521
,6	1511
.;	1511
fx	1490
x;	1470
r2	1469
7/	1461
,7	1455
m2	1453
v'	1435
uq	1427
e=	1424
,9	1424
2b	1407
,8	1402
p3	1398
,h	1392
0x	1390
,w	1385
vf	1380
e8	1379
2c	1378
/u	1375
vt	1370
n9	1368
,a	1366
t2	1362
6/	1353
/8	1340
'9	1338
q;	1330
/7	1324
;'	1324
;w	1315
v1	1286
c=	1284
2p	1278
7m	1255
t9	1255
0f	1242
x/	1233
8/	1230
d7	1221
3s	1215
kv	1206
x2	1204
4x	1195
vb	1192
7d	1188
n=	1187
0'	1185
/v	1181
-=	1177
vg	1176
3m	1167
sx	1162
t=	1146
t3	1145
s7	1145
wg	1142
zm	1140
qm	1139
fk	1137
kj	1136
'1	1129
b;	1123
a7	1122
r7	1121
2k	1119
8s	1113
yy	1112
jc	1108
8a	1104
s8	1100
0i	1087
a2	1087
0d	1086
h2	1081
fh	1081
b2	1079
2g	1070
=0	1070
1m	1067
-z	1062
z'	1057
r9	1052
4a	1047
v/	1044
5p	1043
c3	1035
;a	1035
a=	1028
a3	1023
t7	1022
0w	1018
8m	1015
4p	1009
dz	1008
n2	1007
vn	1004
2x	996
fv	996
tj	989
5s	985
i1	978
m3	976
r=	975
cx	968
p2	966
.-	965
zs	960
5g	954
=.	953
7p	947
=n	946
zr	946
b7	946
qs	945
-,	943
0b	931
vh	931
3a	930
v2	925
jv	923
4m	923
7s	922
c2	917
mx	911
a4	891
c4	881
'q	879
q,	878
x3	878
/k	875
5c	871
9q	870
d3	869
s=	869
=2	864
/5	853
4s	852
xd	850
/,	846
e7	844
7b	844
g2	844
=a	840
,/	836
e3	835
5a	832
m7	831
d8	828
m4	827
z0	827
8p	826
0h	826
d9	816
'x	816
a9	813
2'	809
bq	807
0l	805
6m	796
.v	793
3c	792
0v	785
'-	782
bk	776
x4	775
h=	772
l=	771
m9	770
4g	765
2=	762
d2	760
cj	758
zw	756
8c	756
p4	744
jt	740
1k	736
,b	733
d=	733
zv	732
2h	724
l2	721
1c	719
1b	718
yx	705
=r	704
3p	701
f2	699
-'	697
4c	696
3g	696
jm	696
1p	693
/j	691
zd	690
=t	688
;9	688
d5	687
=-	686
.x	681
f9	679
9=	678
2l	676
2i	674
2o	673
xw	672
8k	672
=,	672
5d	671
mj	671
-x	670
'/	661
/y	657
qr	656
mz	654
=s	654
jd	652
xq	651
zb	650
qb	649
lj	649
j,	646
;s	645
5'	644
s5	642
r8	637
/9	636
r3	636
gz	628
=c	625
s6	625
5=	623
2f	619
8i	618
1i	615
x8	612
t8	611
zg	610
,o	606
x5	606
q7	604
;6	602
zn	591
e6	591
f8	590
xv	586
zk	585
3b	585
6s	583
y2	583
0r	582
lx	582
/q	581
gv	579
2r	574
1d	572
/6	569
7c	568
0n	567
xr	561
zt	560
2v	559
i=	558
2e	557
qt	554
7k	554
'2	553
=4	553
6a	548
=3	542
5x	537
a6	536
';	534
6p	532
;8	532
p7	530
3i	529
jf	528
k2	523
l5	521
bx	520
2w	519
jn	519
,p	517
4'	517
yj	517
=g	513
;7	512
jb	510
8'	508
8n	505
4b	502
;c	501
jj	500
p9	499
l3	496
1=	495
3x	493
g=	493
0o	492
y9	492
v6	492
e5	491
5f	489
i2	488
3k	487
e4	485
n8	483
,c	483
g3	480
;h	478
m=	478
d4	478
j-	476
9z	475
n3	471
;m	469
,y	469
vk	468
z;	467
7r	464
1g	461
gx	461
qc	457
1h	457
=/	453
k9	451
pj	449
8b	449
h8	446
'z	445
vw	444
='	439
a5	439
r4	437
;g	436
jk	435
t4	435
zf	433
g9	432
,m	431
4=	430
q-	430
,d	429
vx	428
'3	427
c7	427
l9	426
w2	425
=o	423
y8	421
;d	419
4d	419
0e	419
d6	419
p=	419
2j	418
=m	417
z1	417
x7	416
v8	416
7w	415
x=	415
;b	413
3f	411
8f	410
;p	410
6c	407
y=	403
3'	402
4h	402
m5	401
zc	400
xn	399
8g	399
q1	399
a8	398
c9	398
f4	397
3w	396
=b	395
=d	395
4w	391
x6	389
hx	388
v3	387
b=	387
v;	386
tq	385
6x	385
5w	384
1e	384
6'	381
3h	380
3e	379
jh	378
l8	378
q0	378
k=	377
=l	376
7n	372
g6	372
5v	371
j'	370
;o	369
l4	368
r5	367
5l	365
8x	364
v=	361
;f	360
f3	360
6k	359
3l	358
o3	357
=p	357
p5	355
3=	354
q'	354
1w	353
8=	350
8e	349
4f	348
1f	347
8w	346
m8	346
'4	345
=i	344
,n	344
h4	344
g5	341
t5	339
8h	338
/-	337
=5	336
;n	335
,r	335
bz	333
6g	332
w3	330
u2	329
zp	326
g8	325
1x	325
8d	325
-/	324
1n	323
4i	323
8l	321
;l	321
t6	321
g4	320
7e	319
x9	317
5b	316
mq	316
8r	313
n7	313
/x	313
b3	313
qe	312
jw	307
g7	306
h3	302
r6	302
;y	299
z/	297
=f	297
wv	297
q2	296
0u	294
xg	291
c5	291
n4	291
h9	290
7g	289
v4	289
5e	289
4l	287
'5	287
,l	287
pq	286
o=	286
,g	285
j0	285
f=	280
,e	279
2y	278
h7	277
5r	276
,f	276
fj	275
5i	274
6d	274
8o	273
f5	273
7l	272
6b	270
4r	267
gj	266
7'	261
6f	260
b6	260
i7	258
1l	256
b4	256
;e	254
j=	253
m6	253
6=	253
c6	252
'8	250
;r	250
=v	249
8v	249
4e	246
5h	244
wj	242
k7	242
o4	240
wz	239
v5	238
7h	237
zq	237
=6	235
3o	234
qq	234
qd	229
4u	228
hj	228
7=	228
h5	227
j;	226
k3	226
f6	226
qo	225
j/	224
o9	223
2u	223
p6	222
7x	222
lq	222
1o	221
jl	218
1r	218
qw	218
l7	217
jg	217
b9	216
=e	216
c8	215
=x	215
p8	213
=h	213
b8	212
6l	209
7f	206
k8	203
f7	203
5o	203
8u	202
wx	199
gq	198
qn	198
pz	196
n6	192
3n	192
b5	191
-;	191
7o	190
1u	189
v9	188
kx	188
7i	187
q3	186
n5	185
fz	185
6e	184
w8	184
qf	184
0y	181
'=	180
=7	179
jq	177
i3	176
u=	175
k4	174
.q	173
6v	173
=8	172
q/	172
5n	169
4v	168
qv	165
4o	159
=y	158
1v	158
1y	157
j1	156
.z	156
i8	156
3y	154
qp	154
q4	152
/;	151
o7	151
/z	150
=w	150
3v	146
6h	145
fq	145
'7	144
'6	144
i5	143
6i	142
w7	142
z4	142
6w	141
4n	141
y3	141
i9	140
8y	139
y7	139
z2	139
=9	138
o8	137
w5	137
xk	136
jy	136
v7	135
3u	134
l6	134
=k	134
,j	132
u4	132
yq	132
j2	128
w9	126
z=	125
=u	124
;.	123
5u	122
7j	122
6o	119
xj	117
zx	116
,;	116
kz	115
qh	115
o5	114
5y	113
vj	113
;u	112
;v	112
=j	109
,-	105
=;	103
4y	101
w=	101
6r	100
,u	99
0j	96
0z	95
;j	94
y4	94
kq	94
u3	94
xz	93
z3	93
;;	92
;,	92
,k	92
y6	91
vz	86
i4	85
2q	83
i6	80
y5	79
;k	78
q5	78
u8	77
k5	77
w4	76
k6	76
jz	75
4j	74
6u	73
=z	72
z8	72
j7	71
,v	70
;/	68
o6	66
1j	66
h6	64
7y	63
7u	62
8j	62
vq	62
q9	62
7v	61
j4	61
wq	60
u9	59
2z	58
7q	58
6n	58
3j	57
,=	56
/=	56
=q	55
qy	55
;x	54
qx	53
u5	52
j3	52
qg	51
.=	47
q=	47
3q	46
7z	46
6y	38
4z	38
1q	38
4q	37
1z	37
;-	35
z6	34
z9	33
z5	33
0q	33
zj	32
j5	31
q6	31
u7	31
5j	31
5z	30
qz	29
z7	28
jx	26
j9	26
w6	26
j6	26
8q	26
;q	26
6z	25
8z	25
q8	24
j8	24
qk	20
,x	20
3z	19
,q	19
u6	18
6j	18
6q	16
qj	13
,z	12
5q	9
;z	6
;=	1
